timestamp,node_id,latitude,longitude,tilt_x,tilt_y,vibration,displacement,crack_level,temperature,label,previous_displacement,displacement_rate,total_tilt,previous_tilt,tilt_rate,previous_vibration,vibration_change
2026-08-26 16:09:37,NODE_11,23.6361,86.1523,0.182,-0.406,0.1303,0.249,0,23.32,NORMAL,0.323,-0.074,0.445,0.341,0.104,0.0846,0.0457
2026-08-26 16:10:37,NODE_11,23.6361,86.1523,-0.007,-0.22,0.0572,0.649,0,23.44,NORMAL,0.249,0.4,0.22,0.445,-0.225,0.1303,-0.0731
2026-08-26 16:11:37,NODE_11,23.6361,86.1523,0.167,-0.407,0.0499,0.476,0,23.34,NORMAL,0.649,-0.173,0.44,0.22,0.22,0.0572,-0.0073
2026-08-26 16:12:37,NODE_11,23.6361,86.1523,-0.036,-0.432,0.0908,0.36,0,23.71,NORMAL,0.476,-0.116,0.433,0.44,-0.007,0.0499,0.0409
2026-08-26 16:13:37,NODE_11,23.6361,86.1523,0.065,-0.216,0.0889,0.683,0,23.44,NORMAL,0.36,0.323,0.226,0.433,-0.207,0.0908,-0.0019
2026-08-26 16:14:37,NODE_11,23.6361,86.1523,0.233,-0.428,0.0543,0.352,0,23.45,NORMAL,0.683,-0.331,0.487,0.226,0.261,0.0889,-0.0346
2026-08-26 16:15:37,NODE_11,23.6361,86.1523,-0.06,-0.433,0.1008,0.796,0,23.47,NORMAL,0.352,0.444,0.437,0.487,-0.05,0.0543,0.0465
2026-08-26 16:16:37,NODE_11,23.6361,86.1523,0.136,-0.449,0.0511,0.68,0,23.37,NORMAL,0.796,-0.116,0.469,0.437,0.032,0.1008,-0.0497
2026-08-26 16:17:37,NODE_11,23.6361,86.1523,0.073,-0.399,0.092,0.762,0,23.51,NORMAL,0.68,0.082,0.406,0.469,-0.063,0.0511,0.0409
2026-08-26 16:18:37,NODE_11,23.6361,86.1523,0.14,-0.388,0.0843,0.113,0,23.05,NORMAL,0.762,-0.649,0.412,0.406,0.006,0.092,-0.0077
2026-08-26 16:19:37,NODE_11,23.6361,86.1523,0.142,-0.447,0.1297,0.791,0,23.22,NORMAL,0.113,0.678,0.469,0.412,0.057,0.0843,0.0454
2026-08-26 16:20:37,NODE_11,23.6361,86.1523,0.077,-0.61,0.0728,1.053,0,22.81,NORMAL,0.791,0.262,0.615,0.469,0.146,0.1297,-0.0569
2026-08-26 16:21:37,NODE_11,23.6361,86.1523,0.082,-0.374,0.1711,0.607,0,23.29,NORMAL,1.053,-0.446,0.383,0.615,-0.232,0.0728,0.0983
2026-08-26 16:22:37,NODE_11,23.6361,86.1523,0.056,-0.395,0.0857,0.51,0,23.07,NORMAL,0.607,-0.097,0.399,0.383,0.016,0.1711,-0.0854
2026-08-26 16:23:37,NODE_11,23.6361,86.1523,0.041,-0.196,0.1363,0.336,0,23.12,NORMAL,0.51,-0.174,0.2,0.399,-0.199,0.0857,0.0506
2026-08-26 16:24:37,NODE_11,23.6361,86.1523,0.045,-0.385,0.1262,0.477,0,23.34,NORMAL,0.336,0.141,0.388,0.2,0.188,0.1363,-0.0101
2026-08-26 16:25:37,NODE_11,23.6361,86.1523,0.079,-0.396,0.109,0.949,0,23.24,NORMAL,0.477,0.472,0.404,0.388,0.016,0.1262,-0.0172
2026-08-26 16:26:37,NODE_11,23.6361,86.1523,0.096,-0.381,0.0371,0.968,0,23.13,NORMAL,0.949,0.019,0.393,0.404,-0.011,0.109,-0.0719
2026-08-26 16:27:37,NODE_11,23.6361,86.1523,0.103,-0.484,0.0825,0.97,0,22.96,NORMAL,0.968,0.002,0.495,0.393,0.102,0.0371,0.0454
2026-08-26 16:28:37,NODE_11,23.6361,86.1523,0.002,-0.306,0.1232,0.245,0,23.02,NORMAL,0.97,-0.725,0.306,0.495,-0.189,0.0825,0.0407
2026-08-26 16:29:37,NODE_11,23.6361,86.1523,0.189,-0.23,0.1539,0.778,0,23.11,NORMAL,0.245,0.533,0.298,0.306,-0.008,0.1232,0.0307
2026-08-26 16:30:37,NODE_11,23.6361,86.1523,0.195,-0.408,0.1018,0.683,0,23.08,NORMAL,0.778,-0.095,0.452,0.298,0.154,0.1539,-0.0521
2026-08-26 16:31:37,NODE_11,23.6361,86.1523,0.102,-0.37,0.0569,0.681,0,22.91,NORMAL,0.683,-0.002,0.384,0.452,-0.068,0.1018,-0.0449
2026-08-26 16:32:37,NODE_11,23.6361,86.1523,0.126,-0.347,0.0891,0.552,0,23.19,NORMAL,0.681,-0.129,0.369,0.384,-0.015,0.0569,0.0322
2026-08-26 16:33:37,NODE_11,23.6361,86.1523,0.041,-0.384,0.0825,0.6,0,23.17,NORMAL,0.552,0.048,0.386,0.369,0.017,0.0891,-0.0066
2026-08-26 16:34:37,NODE_11,23.6361,86.1523,0.095,-0.32,0.1052,0.597,0,22.84,NORMAL,0.6,-0.003,0.334,0.386,-0.052,0.0825,0.0227
2026-08-26 16:35:37,NODE_11,23.6361,86.1523,0.241,-0.399,0.077,0.841,0,23.29,NORMAL,0.597,0.244,0.466,0.334,0.132,0.1052,-0.0282
2026-08-26 16:36:37,NODE_11,23.6361,86.1523,0.08,-0.578,0.0826,0.534,0,23.15,NORMAL,0.841,-0.307,0.584,0.466,0.118,0.077,0.0056
2026-08-26 16:37:37,NODE_11,23.6361,86.1523,0.075,-0.413,0.1414,0.296,0,23.25,NORMAL,0.534,-0.238,0.42,0.584,-0.164,0.0826,0.0588
2026-08-26 16:38:37,NODE_11,23.6361,86.1523,0.138,-0.619,0.0811,0.565,0,23.1,NORMAL,0.296,0.269,0.634,0.42,0.214,0.1414,-0.0603
2026-08-26 16:39:37,NODE_11,23.6361,86.1523,0.134,-0.263,0.1161,0.537,0,22.84,NORMAL,0.565,-0.028,0.295,0.634,-0.339,0.0811,0.035
2026-08-26 16:40:37,NODE_11,23.6361,86.1523,0.088,-0.425,0.1188,0.554,0,22.94,NORMAL,0.537,0.017,0.434,0.295,0.139,0.1161,0.0027
2026-08-26 16:41:37,NODE_11,23.6361,86.1523,-0.097,-0.349,0.0826,0.587,0,22.98,NORMAL,0.554,0.033,0.362,0.434,-0.072,0.1188,-0.0362
2026-08-26 16:42:37,NODE_11,23.6361,86.1523,0.027,-0.398,0.1009,0.849,0,23.16,NORMAL,0.587,0.262,0.399,0.362,0.037,0.0826,0.0183
2026-08-26 16:43:37,NODE_11,23.6361,86.1523,0.126,-0.304,0.1045,0.506,0,22.91,NORMAL,0.849,-0.343,0.329,0.399,-0.07,0.1009,0.0036
2026-08-26 16:44:37,NODE_11,23.6361,86.1523,0.27,-0.285,0.0752,0.681,0,23.24,NORMAL,0.506,0.175,0.393,0.329,0.064,0.1045,-0.0293
2026-08-26 16:45:37,NODE_11,23.6361,86.1523,0.065,-0.446,0.0793,0.582,0,22.68,NORMAL,0.681,-0.099,0.451,0.393,0.058,0.0752,0.0041
2026-08-26 16:46:37,NODE_11,23.6361,86.1523,0.057,-0.41,0.0778,0.999,0,22.96,NORMAL,0.582,0.417,0.414,0.451,-0.037,0.0793,-0.0015
2026-08-26 16:47:37,NODE_11,23.6361,86.1523,0.196,-0.339,0.0643,0.773,0,22.95,NORMAL,0.999,-0.226,0.392,0.414,-0.022,0.0778,-0.0135
2026-08-26 16:48:37,NODE_11,23.6361,86.1523,0.206,-0.409,0.1456,0.722,0,22.99,NORMAL,0.773,-0.051,0.458,0.392,0.066,0.0643,0.0813
2026-08-26 16:49:37,NODE_11,23.6361,86.1523,0.196,-0.362,0.0613,1.016,0,22.63,NORMAL,0.722,0.294,0.412,0.458,-0.046,0.1456,-0.0843
2026-08-26 16:50:37,NODE_11,23.6361,86.1523,0.066,-0.403,0.1445,0.867,0,22.96,NORMAL,1.016,-0.149,0.408,0.412,-0.004,0.0613,0.0832
2026-08-26 16:51:37,NODE_11,23.6361,86.1523,0.152,-0.328,0.0218,0.555,0,22.59,NORMAL,0.867,-0.312,0.362,0.408,-0.046,0.1445,-0.1227
2026-08-26 16:52:37,NODE_11,23.6361,86.1523,0.227,-0.28,0.101,0.955,0,22.41,NORMAL,0.555,0.4,0.36,0.362,-0.002,0.0218,0.0792
2026-08-26 16:53:37,NODE_11,23.6361,86.1523,0.181,-0.494,0.1111,0.716,0,22.66,NORMAL,0.955,-0.239,0.526,0.36,0.166,0.101,0.0101
2026-08-26 16:54:37,NODE_11,23.6361,86.1523,0.01,-0.343,0.0906,0.951,0,23.12,NORMAL,0.716,0.235,0.343,0.526,-0.183,0.1111,-0.0205
2026-08-26 16:55:37,NODE_11,23.6361,86.1523,0.063,-0.346,0.089,0.741,0,22.52,NORMAL,0.951,-0.21,0.352,0.343,0.009,0.0906,-0.0016
2026-08-26 16:56:37,NODE_11,23.6361,86.1523,0.192,-0.338,0.0937,0.584,0,22.51,NORMAL,0.741,-0.157,0.389,0.352,0.037,0.089,0.0047
2026-08-26 16:57:37,NODE_11,23.6361,86.1523,0.18,-0.188,0.1098,0.892,0,22.64,NORMAL,0.584,0.308,0.26,0.389,-0.129,0.0937,0.0161
2026-08-26 16:58:37,NODE_11,23.6361,86.1523,0.131,-0.306,0.0809,0.588,0,22.81,NORMAL,0.892,-0.304,0.333,0.26,0.073,0.1098,-0.0289
2026-08-26 16:59:37,NODE_11,23.6361,86.1523,0.046,-0.417,0.1039,0.791,0,22.63,NORMAL,0.588,0.203,0.42,0.333,0.087,0.0809,0.023
2026-08-26 17:00:37,NODE_11,23.6361,86.1523,0.151,-0.448,0.1295,0.668,0,22.48,NORMAL,0.791,-0.123,0.473,0.42,0.053,0.1039,0.0256
2026-08-26 17:01:37,NODE_11,23.6361,86.1523,-0.051,-0.382,0.128,0.681,0,22.95,NORMAL,0.668,0.013,0.385,0.473,-0.088,0.1295,-0.0015
2026-08-26 17:02:37,NODE_11,23.6361,86.1523,0.062,-0.483,0.1369,0.775,0,22.58,NORMAL,0.681,0.094,0.487,0.385,0.102,0.128,0.0089
2026-08-26 17:03:37,NODE_11,23.6361,86.1523,0.21,-0.288,0.1424,0.721,0,22.54,NORMAL,0.775,-0.054,0.356,0.487,-0.131,0.1369,0.0055
2026-08-26 17:04:37,NODE_11,23.6361,86.1523,0.238,-0.308,0.0724,0.682,0,22.57,NORMAL,0.721,-0.039,0.389,0.356,0.033,0.1424,-0.07
2026-08-26 17:05:37,NODE_11,23.6361,86.1523,0.12,-0.146,0.1134,0.477,0,22.9,NORMAL,0.682,-0.205,0.189,0.389,-0.2,0.0724,0.041
2026-08-26 17:06:37,NODE_11,23.6361,86.1523,0.077,-0.408,0.1046,1.067,0,22.82,NORMAL,0.477,0.59,0.415,0.189,0.226,0.1134,-0.0088
2026-08-26 17:07:37,NODE_11,23.6361,86.1523,0.164,-0.504,0.1014,0.742,0,22.76,NORMAL,1.067,-0.325,0.53,0.415,0.115,0.1046,-0.0032
2026-08-26 17:08:37,NODE_11,23.6361,86.1523,0.243,-0.386,0.1152,0.674,0,22.44,NORMAL,0.742,-0.068,0.456,0.53,-0.074,0.1014,0.0138
2026-08-26 17:09:37,NODE_11,23.6361,86.1523,0.286,-0.404,0.13,0.766,0,22.51,NORMAL,0.674,0.092,0.495,0.456,0.039,0.1152,0.0148
2026-08-26 17:10:37,NODE_11,23.6361,86.1523,0.026,-0.484,0.1044,0.87,0,22.71,NORMAL,0.766,0.104,0.485,0.495,-0.01,0.13,-0.0256
2026-08-26 17:11:37,NODE_11,23.6361,86.1523,0.152,-0.404,0.1451,0.603,0,22.82,NORMAL,0.87,-0.267,0.432,0.485,-0.053,0.1044,0.0407
2026-08-26 17:12:37,NODE_11,23.6361,86.1523,0.098,-0.458,0.1214,0.636,0,22.59,NORMAL,0.603,0.033,0.468,0.432,0.036,0.1451,-0.0237
2026-08-26 17:13:37,NODE_11,23.6361,86.1523,0.1,-0.419,0.06,0.996,0,22.27,NORMAL,0.636,0.36,0.431,0.468,-0.037,0.1214,-0.0614
2026-08-26 17:14:37,NODE_11,23.6361,86.1523,0.191,-0.329,0.1301,0.806,0,22.41,NORMAL,0.996,-0.19,0.38,0.431,-0.051,0.06,0.0701
2026-08-26 17:15:37,NODE_11,23.6361,86.1523,0.066,-0.266,0.1219,0.696,0,22.71,NORMAL,0.806,-0.11,0.274,0.38,-0.106,0.1301,-0.0082
2026-08-26 17:16:37,NODE_11,23.6361,86.1523,0.223,-0.283,0.1113,0.411,0,22.34,NORMAL,0.696,-0.285,0.36,0.274,0.086,0.1219,-0.0106
2026-08-26 17:17:37,NODE_11,23.6361,86.1523,0.255,-0.363,0.0612,0.837,0,22.58,NORMAL,0.411,0.426,0.444,0.36,0.084,0.1113,-0.0501
2026-08-26 17:18:37,NODE_11,23.6361,86.1523,0.022,-0.209,0.1101,0.71,0,22.51,NORMAL,0.837,-0.127,0.21,0.444,-0.234,0.0612,0.0489
2026-08-26 17:19:37,NODE_11,23.6361,86.1523,0.121,-0.499,0.071,0.632,0,22.44,NORMAL,0.71,-0.078,0.513,0.21,0.303,0.1101,-0.0391
2026-08-26 17:20:37,NODE_11,23.6361,86.1523,0.151,-0.362,0.0923,0.646,0,22.12,NORMAL,0.632,0.014,0.392,0.513,-0.121,0.071,0.0213
2026-08-26 17:21:37,NODE_11,23.6361,86.1523,0.238,-0.488,0.1059,0.971,0,22.36,NORMAL,0.646,0.325,0.543,0.392,0.151,0.0923,0.0136
2026-08-26 17:22:37,NODE_11,23.6361,86.1523,0.115,-0.436,0.0643,0.731,0,22.47,NORMAL,0.971,-0.24,0.451,0.543,-0.092,0.1059,-0.0416
2026-08-26 17:23:37,NODE_11,23.6361,86.1523,0.051,-0.256,0.0812,0.724,0,22.39,NORMAL,0.731,-0.007,0.261,0.451,-0.19,0.0643,0.0169
2026-08-26 17:24:37,NODE_11,23.6361,86.1523,0.088,-0.238,0.1019,1.161,0,22.65,NORMAL,0.724,0.437,0.254,0.261,-0.007,0.0812,0.0207
2026-08-26 17:25:37,NODE_11,23.6361,86.1523,0.249,-0.416,0.0719,0.85,0,22.67,NORMAL,1.161,-0.311,0.485,0.254,0.231,0.1019,-0.03
2026-08-26 17:26:37,NODE_11,23.6361,86.1523,0.195,-0.293,0.0957,0.542,0,22.58,NORMAL,0.85,-0.308,0.352,0.485,-0.133,0.0719,0.0238
2026-08-26 17:27:37,NODE_11,23.6361,86.1523,0.081,-0.397,0.0896,0.776,0,22.37,NORMAL,0.542,0.234,0.405,0.352,0.053,0.0957,-0.0061
2026-08-26 17:28:37,NODE_11,23.6361,86.1523,0.273,-0.332,0.1119,0.514,0,22.42,NORMAL,0.776,-0.262,0.43,0.405,0.025,0.0896,0.0223
2026-08-26 17:29:37,NODE_11,23.6361,86.1523,0.073,-0.323,0.1099,0.759,0,22.32,NORMAL,0.514,0.245,0.331,0.43,-0.099,0.1119,-0.002
2026-08-26 17:30:37,NODE_11,23.6361,86.1523,0.184,-0.113,0.0863,1.002,0,22.19,NORMAL,0.759,0.243,0.216,0.331,-0.115,0.1099,-0.0236
2026-08-26 17:31:37,NODE_11,23.6361,86.1523,0.229,-0.397,0.1171,0.576,0,22.31,NORMAL,1.002,-0.426,0.458,0.216,0.242,0.0863,0.0308
2026-08-26 17:32:37,NODE_11,23.6361,86.1523,0.093,-0.471,0.0529,0.779,0,22.23,NORMAL,0.576,0.203,0.48,0.458,0.022,0.1171,-0.0642
2026-08-26 17:33:37,NODE_11,23.6361,86.1523,0.161,-0.42,0.1034,0.648,0,22.32,NORMAL,0.779,-0.131,0.45,0.48,-0.03,0.0529,0.0505
2026-08-26 17:34:37,NODE_11,23.6361,86.1523,0.161,-0.32,0.09,0.934,0,22.66,NORMAL,0.648,0.286,0.358,0.45,-0.092,0.1034,-0.0134
2026-08-26 17:35:37,NODE_11,23.6361,86.1523,0.065,-0.365,0.1189,1.041,0,21.99,NORMAL,0.934,0.107,0.371,0.358,0.013,0.09,0.0289
2026-08-26 17:36:37,NODE_11,23.6361,86.1523,0.109,-0.47,0.1305,0.616,0,22.51,NORMAL,1.041,-0.425,0.482,0.371,0.111,0.1189,0.0116
2026-08-26 17:37:37,NODE_11,23.6361,86.1523,0.224,-0.284,0.049,0.493,0,22.35,NORMAL,0.616,-0.123,0.362,0.482,-0.12,0.1305,-0.0815
2026-08-26 17:38:37,NODE_11,23.6361,86.1523,0.024,-0.201,0.111,0.74,0,22.16,NORMAL,0.493,0.247,0.202,0.362,-0.16,0.049,0.062
2026-08-26 17:39:37,NODE_11,23.6361,86.1523,0.01,-0.396,0.0947,0.647,0,22.15,NORMAL,0.74,-0.093,0.396,0.202,0.194,0.111,-0.0163
2026-08-26 17:40:37,NODE_11,23.6361,86.1523,0.092,-0.293,0.126,0.854,0,22.56,NORMAL,0.647,0.207,0.307,0.396,-0.089,0.0947,0.0313
2026-08-26 17:41:37,NODE_11,23.6361,86.1523,0.135,-0.377,0.1116,0.532,0,22.15,NORMAL,0.854,-0.322,0.4,0.307,0.093,0.126,-0.0144
2026-08-26 17:42:37,NODE_11,23.6361,86.1523,0.133,-0.433,0.0862,0.991,0,22.39,NORMAL,0.532,0.459,0.453,0.4,0.053,0.1116,-0.0254
2026-08-26 17:43:37,NODE_11,23.6361,86.1523,0.165,-0.39,0.1229,0.735,0,22.6,NORMAL,0.991,-0.256,0.423,0.453,-0.03,0.0862,0.0367
2026-08-26 17:44:37,NODE_11,23.6361,86.1523,0.159,-0.353,0.1206,0.619,0,22.39,NORMAL,0.735,-0.116,0.387,0.423,-0.036,0.1229,-0.0023
2026-08-26 17:45:37,NODE_11,23.6361,86.1523,0.297,-0.355,0.058,1.426,0,21.94,NORMAL,0.619,0.807,0.463,0.387,0.076,0.1206,-0.0626
2026-08-26 17:46:37,NODE_11,23.6361,86.1523,0.073,-0.502,0.0774,0.678,0,22.05,NORMAL,1.426,-0.748,0.507,0.463,0.044,0.058,0.0194
2026-08-26 17:47:37,NODE_11,23.6361,86.1523,0.202,-0.289,0.1164,0.952,0,22.46,NORMAL,0.678,0.274,0.353,0.507,-0.154,0.0774,0.039
2026-08-26 17:48:37,NODE_11,23.6361,86.1523,0.201,-0.37,0.1042,1.03,0,22.41,NORMAL,0.952,0.078,0.421,0.353,0.068,0.1164,-0.0122
2026-08-26 17:49:37,NODE_11,23.6361,86.1523,0.177,-0.479,0.062,1.095,0,22.47,NORMAL,1.03,0.065,0.511,0.421,0.09,0.1042,-0.0422
2026-08-26 17:50:37,NODE_11,23.6361,86.1523,0.092,-0.603,0.1598,0.773,0,22.23,NORMAL,1.095,-0.322,0.61,0.511,0.099,0.062,0.0978
2026-08-26 17:51:37,NODE_11,23.6361,86.1523,0.143,-0.393,0.1262,0.898,0,22.62,NORMAL,0.773,0.125,0.418,0.61,-0.192,0.1598,-0.0336
2026-08-26 17:52:37,NODE_11,23.6361,86.1523,0.181,-0.437,0.0925,0.556,0,22.0,NORMAL,0.898,-0.342,0.473,0.418,0.055,0.1262,-0.0337
2026-08-26 17:53:37,NODE_11,23.6361,86.1523,0.029,-0.344,0.0595,0.76,0,21.94,NORMAL,0.556,0.204,0.345,0.473,-0.128,0.0925,-0.033
2026-08-26 17:54:37,NODE_11,23.6361,86.1523,-0.016,-0.3,0.1437,0.658,0,22.54,NORMAL,0.76,-0.102,0.3,0.345,-0.045,0.0595,0.0842
2026-08-26 17:55:37,NODE_11,23.6361,86.1523,0.228,-0.245,0.1079,1.224,0,22.14,NORMAL,0.658,0.566,0.335,0.3,0.035,0.1437,-0.0358
2026-08-26 17:56:37,NODE_11,23.6361,86.1523,0.162,-0.244,0.0558,0.73,0,22.36,NORMAL,1.224,-0.494,0.293,0.335,-0.042,0.1079,-0.0521
2026-08-26 17:57:37,NODE_11,23.6361,86.1523,0.078,-0.334,0.113,1.142,0,22.23,NORMAL,0.73,0.412,0.343,0.293,0.05,0.0558,0.0572
2026-08-26 17:58:37,NODE_11,23.6361,86.1523,0.179,-0.392,0.0983,1.043,0,21.85,NORMAL,1.142,-0.099,0.431,0.343,0.088,0.113,-0.0147
2026-08-26 17:59:37,NODE_11,23.6361,86.1523,0.179,-0.317,0.1277,0.849,0,22.38,NORMAL,1.043,-0.194,0.364,0.431,-0.067,0.0983,0.0294
2026-08-26 18:00:37,NODE_11,23.6361,86.1523,0.205,-0.297,0.0764,0.575,0,22.33,NORMAL,0.849,-0.274,0.361,0.364,-0.003,0.1277,-0.0513
2026-08-26 18:01:37,NODE_11,23.6361,86.1523,0.208,-0.182,0.1182,0.974,0,22.11,NORMAL,0.575,0.399,0.276,0.361,-0.085,0.0764,0.0418
2026-08-26 18:02:37,NODE_11,23.6361,86.1523,0.098,-0.337,0.0996,0.711,0,22.11,NORMAL,0.974,-0.263,0.351,0.276,0.075,0.1182,-0.0186
2026-08-26 18:03:37,NODE_11,23.6361,86.1523,0.2,-0.352,0.0964,1.098,0,22.02,NORMAL,0.711,0.387,0.405,0.351,0.054,0.0996,-0.0032
2026-08-26 18:04:37,NODE_11,23.6361,86.1523,0.149,-0.294,0.108,0.624,0,22.17,NORMAL,1.098,-0.474,0.33,0.405,-0.075,0.0964,0.0116
2026-08-26 18:05:37,NODE_11,23.6361,86.1523,0.09,-0.376,0.0988,0.88,0,22.18,NORMAL,0.624,0.256,0.387,0.33,0.057,0.108,-0.0092
2026-08-26 18:06:37,NODE_11,23.6361,86.1523,0.133,-0.409,0.1391,0.808,0,21.93,NORMAL,0.88,-0.072,0.43,0.387,0.043,0.0988,0.0403
2026-08-26 18:07:37,NODE_11,23.6361,86.1523,0.239,-0.358,0.0958,1.028,0,22.33,NORMAL,0.808,0.22,0.43,0.43,0.0,0.1391,-0.0433
2026-08-26 18:08:37,NODE_11,23.6361,86.1523,0.057,-0.537,0.118,0.891,0,21.96,NORMAL,1.028,-0.137,0.54,0.43,0.11,0.0958,0.0222
2026-08-26 18:09:37,NODE_11,23.6361,86.1523,0.059,-0.293,0.094,0.842,0,22.28,NORMAL,0.891,-0.049,0.299,0.54,-0.241,0.118,-0.024
2026-08-26 18:10:37,NODE_11,23.6361,86.1523,0.125,-0.222,0.129,1.165,0,22.39,NORMAL,0.842,0.323,0.255,0.299,-0.044,0.094,0.035
2026-08-26 18:11:37,NODE_11,23.6361,86.1523,0.271,-0.339,0.0825,0.977,0,22.41,NORMAL,1.165,-0.188,0.434,0.255,0.179,0.129,-0.0465
2026-08-26 18:12:37,NODE_11,23.6361,86.1523,0.192,-0.365,0.1044,0.92,0,21.93,NORMAL,0.977,-0.057,0.412,0.434,-0.022,0.0825,0.0219
2026-08-26 18:13:37,NODE_11,23.6361,86.1523,0.145,-0.368,0.0867,0.87,0,22.34,NORMAL,0.92,-0.05,0.396,0.412,-0.016,0.1044,-0.0177
2026-08-26 18:14:37,NODE_11,23.6361,86.1523,0.017,-0.331,0.0967,0.819,0,22.17,NORMAL,0.87,-0.051,0.331,0.396,-0.065,0.0867,0.01
2026-08-26 18:15:37,NODE_11,23.6361,86.1523,0.23,-0.364,0.134,1.032,0,21.75,NORMAL,0.819,0.213,0.431,0.331,0.1,0.0967,0.0373
2026-08-26 18:16:37,NODE_11,23.6361,86.1523,0.168,-0.344,0.0771,0.706,0,22.14,NORMAL,1.032,-0.326,0.383,0.431,-0.048,0.134,-0.0569
2026-08-26 18:17:37,NODE_11,23.6361,86.1523,0.179,-0.195,0.1459,0.653,0,21.77,NORMAL,0.706,-0.053,0.265,0.383,-0.118,0.0771,0.0688
2026-08-26 18:18:37,NODE_11,23.6361,86.1523,0.135,-0.335,0.1349,0.78,0,21.89,NORMAL,0.653,0.127,0.361,0.265,0.096,0.1459,-0.011
2026-08-26 18:19:37,NODE_11,23.6361,86.1523,0.268,-0.382,0.1184,0.838,0,21.89,NORMAL,0.78,0.058,0.467,0.361,0.106,0.1349,-0.0165
2026-08-26 18:20:37,NODE_11,23.6361,86.1523,0.297,-0.464,0.0885,1.011,0,22.34,NORMAL,0.838,0.173,0.551,0.467,0.084,0.1184,-0.0299
2026-08-26 18:21:37,NODE_11,23.6361,86.1523,0.081,-0.098,0.1247,0.781,0,21.94,NORMAL,1.011,-0.23,0.127,0.551,-0.424,0.0885,0.0362
2026-08-26 18:22:37,NODE_11,23.6361,86.1523,0.156,-0.477,0.1308,0.746,0,21.85,NORMAL,0.781,-0.035,0.502,0.127,0.375,0.1247,0.0061
2026-08-26 18:23:37,NODE_11,23.6361,86.1523,0.129,-0.341,0.1424,0.95,0,21.92,NORMAL,0.746,0.204,0.365,0.502,-0.137,0.1308,0.0116
2026-08-26 18:24:37,NODE_11,23.6361,86.1523,0.07,-0.354,0.0605,0.678,0,22.12,NORMAL,0.95,-0.272,0.361,0.365,-0.004,0.1424,-0.0819
2026-08-26 18:25:37,NODE_11,23.6361,86.1523,0.134,-0.376,0.0903,0.745,0,22.06,NORMAL,0.678,0.067,0.399,0.361,0.038,0.0605,0.0298
2026-08-26 18:26:37,NODE_11,23.6361,86.1523,0.253,-0.352,0.1444,1.079,0,21.97,NORMAL,0.745,0.334,0.433,0.399,0.034,0.0903,0.0541
2026-08-26 18:27:37,NODE_11,23.6361,86.1523,0.132,-0.349,0.103,1.007,0,22.0,NORMAL,1.079,-0.072,0.373,0.433,-0.06,0.1444,-0.0414
2026-08-26 18:28:37,NODE_11,23.6361,86.1523,0.209,-0.232,0.1184,1.219,0,22.26,NORMAL,1.007,0.212,0.312,0.373,-0.061,0.103,0.0154
2026-08-26 18:29:37,NODE_11,23.6361,86.1523,0.19,-0.301,0.1063,0.956,0,21.81,NORMAL,1.219,-0.263,0.356,0.312,0.044,0.1184,-0.0121
2026-08-26 18:30:37,NODE_11,23.6361,86.1523,0.232,-0.39,0.0961,1.185,0,21.73,NORMAL,0.956,0.229,0.454,0.356,0.098,0.1063,-0.0102
2026-08-26 18:31:37,NODE_11,23.6361,86.1523,0.104,-0.215,0.1755,0.772,0,22.17,NORMAL,1.185,-0.413,0.239,0.454,-0.215,0.0961,0.0794
2026-08-26 18:32:37,NODE_11,23.6361,86.1523,0.066,-0.506,0.1134,0.895,0,21.8,NORMAL,0.772,0.123,0.51,0.239,0.271,0.1755,-0.0621
2026-08-26 18:33:37,NODE_11,23.6361,86.1523,0.175,-0.25,0.1026,0.541,0,21.76,NORMAL,0.895,-0.354,0.305,0.51,-0.205,0.1134,-0.0108
2026-08-26 18:34:37,NODE_11,23.6361,86.1523,0.248,-0.248,0.1386,0.77,0,21.95,NORMAL,0.541,0.229,0.351,0.305,0.046,0.1026,0.036
2026-08-26 18:35:37,NODE_11,23.6361,86.1523,0.213,-0.282,0.0866,1.454,0,22.02,NORMAL,0.77,0.684,0.353,0.351,0.002,0.1386,-0.052
2026-08-26 18:36:37,NODE_11,23.6361,86.1523,0.218,-0.374,0.0647,0.887,0,21.82,NORMAL,1.454,-0.567,0.433,0.353,0.08,0.0866,-0.0219
2026-08-26 18:37:37,NODE_11,23.6361,86.1523,0.163,-0.253,0.1161,1.05,0,21.92,NORMAL,0.887,0.163,0.301,0.433,-0.132,0.0647,0.0514
2026-08-26 18:38:37,NODE_11,23.6361,86.1523,0.186,-0.439,0.167,0.527,0,21.9,NORMAL,1.05,-0.523,0.477,0.301,0.176,0.1161,0.0509
2026-08-26 18:39:37,NODE_11,23.6361,86.1523,0.243,-0.28,0.1321,1.058,0,21.95,NORMAL,0.527,0.531,0.371,0.477,-0.106,0.167,-0.0349
2026-08-26 18:40:37,NODE_11,23.6361,86.1523,0.191,-0.333,0.1226,0.832,0,21.61,NORMAL,1.058,-0.226,0.384,0.371,0.013,0.1321,-0.0095
2026-08-26 18:41:37,NODE_11,23.6361,86.1523,0.101,-0.321,0.1136,0.882,0,22.15,NORMAL,0.832,0.05,0.337,0.384,-0.047,0.1226,-0.009
2026-08-26 18:42:37,NODE_11,23.6361,86.1523,0.179,-0.388,0.098,1.069,0,21.99,NORMAL,0.882,0.187,0.427,0.337,0.09,0.1136,-0.0156
